"Kod";"Nazwa";"Rodzaje urządzeń";"Rok";"Wartosc";"Jednostka miary";"Atrybut"
3000000;"WIELKOPOLSKIE";"boisko do piłki nożnej";"2017";93;"ob.";""
3000000;"WIELKOPOLSKIE";"boisko do piłki nożnej";"2021";72;"ob.";""
3000000;"WIELKOPOLSKIE";"kort tenisowy";"1999";99;"ob.";""
3000000;"WIELKOPOLSKIE";"kort tenisowy";"2000";90;"ob.";""
3000000;"WIELKOPOLSKIE";"kort tenisowy";"2001";91;"ob.";""
3000000;"WIELKOPOLSKIE";"kort tenisowy";"2002";90;"ob.";""
3000000;"WIELKOPOLSKIE";"kort tenisowy";"2009";61;"ob.";""
3000000;"WIELKOPOLSKIE";"kort tenisowy";"2013";67;"ob.";""
3000000;"WIELKOPOLSKIE";"kort tenisowy";"2017";51;"ob.";""
3000000;"WIELKOPOLSKIE";"kort tenisowy";"2021";41;"ob.";""
3000000;"WIELKOPOLSKIE";"basen kryty";"1999";11;"ob.";""
3000000;"WIELKOPOLSKIE";"basen kryty";"2000";12;"ob.";""
3000000;"WIELKOPOLSKIE";"basen kryty";"2001";16;"ob.";""
3000000;"WIELKOPOLSKIE";"basen kryty";"2002";20;"ob.";""
3000000;"WIELKOPOLSKIE";"basen kryty";"2009";24;"ob.";""
3000000;"WIELKOPOLSKIE";"basen kryty";"2013";31;"ob.";""
3000000;"WIELKOPOLSKIE";"basen kryty";"2017";31;"ob.";""
3000000;"WIELKOPOLSKIE";"basen kryty";"2021";29;"ob.";""
3000000;"WIELKOPOLSKIE";"basen otwarty";"1999";;"ob.";""
3000000;"WIELKOPOLSKIE";"basen otwarty";"2000";;"ob.";""
3000000;"WIELKOPOLSKIE";"basen otwarty";"2001";;"ob.";""
3000000;"WIELKOPOLSKIE";"basen otwarty";"2002";;"ob.";""
3000000;"WIELKOPOLSKIE";"basen otwarty";"2009";;"ob.";""
3000000;"WIELKOPOLSKIE";"basen otwarty";"2013";19;"ob.";""
3000000;"WIELKOPOLSKIE";"basen otwarty";"2017";15;"ob.";""
3000000;"WIELKOPOLSKIE";"basen otwarty";"2021";10;"ob.";""
3000000;"WIELKOPOLSKIE";"siłownia";"1999";60;"ob.";""
3000000;"WIELKOPOLSKIE";"siłownia";"2000";63;"ob.";""
3000000;"WIELKOPOLSKIE";"siłownia";"2001";66;"ob.";""
3000000;"WIELKOPOLSKIE";"siłownia";"2002";63;"ob.";""
3000000;"WIELKOPOLSKIE";"siłownia";"2009";69;"ob.";""
3000000;"WIELKOPOLSKIE";"siłownia";"2013";64;"ob.";""
3000000;"WIELKOPOLSKIE";"siłownia";"2017";77;"ob.";""
3000000;"WIELKOPOLSKIE";"siłownia";"2021";81;"ob.";""
3000000;"WIELKOPOLSKIE";"sauna";"1999";58;"ob.";""
3000000;"WIELKOPOLSKIE";"sauna";"2000";60;"ob.";""
3000000;"WIELKOPOLSKIE";"sauna";"2001";67;"ob.";""
3000000;"WIELKOPOLSKIE";"sauna";"2002";75;"ob.";""
3000000;"WIELKOPOLSKIE";"sauna";"2009";93;"ob.";""
3000000;"WIELKOPOLSKIE";"sauna";"2013";93;"ob.";""
3000000;"WIELKOPOLSKIE";"sauna";"2017";96;"ob.";""
3000000;"WIELKOPOLSKIE";"sauna";"2021";82;"ob.";""
3000000;"WIELKOPOLSKIE";"solarium";"1999";16;"ob.";""
3000000;"WIELKOPOLSKIE";"solarium";"2000";21;"ob.";""
3000000;"WIELKOPOLSKIE";"solarium";"2001";24;"ob.";""
3000000;"WIELKOPOLSKIE";"solarium";"2002";27;"ob.";""
3000000;"WIELKOPOLSKIE";"solarium";"2009";27;"ob.";""
3000000;"WIELKOPOLSKIE";"solarium";"2013";21;"ob.";""
3000000;"WIELKOPOLSKIE";"solarium";"2017";15;"ob.";""
3000000;"WIELKOPOLSKIE";"solarium";"2021";10;"ob.";""
3000000;"WIELKOPOLSKIE";"zabiegi SPA";"1999";;"ob.";""
3000000;"WIELKOPOLSKIE";"zabiegi SPA";"2000";;"ob.";""
3000000;"WIELKOPOLSKIE";"zabiegi SPA";"2001";;"ob.";""
3000000;"WIELKOPOLSKIE";"zabiegi SPA";"2002";;"ob.";""
3000000;"WIELKOPOLSKIE";"zabiegi SPA";"2009";;"ob.";""
3000000;"WIELKOPOLSKIE";"zabiegi SPA";"2013";33;"ob.";""
3000000;"WIELKOPOLSKIE";"zabiegi SPA";"2017";28;"ob.";""
3000000;"WIELKOPOLSKIE";"zabiegi SPA";"2021";23;"ob.";""
3000000;"WIELKOPOLSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"1999";;"ob.";""
3000000;"WIELKOPOLSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2000";;"ob.";""
3000000;"WIELKOPOLSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2001";;"ob.";""
3000000;"WIELKOPOLSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2002";;"ob.";""
3000000;"WIELKOPOLSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2009";;"ob.";""
3000000;"WIELKOPOLSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2013";;"ob.";""
3000000;"WIELKOPOLSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2017";39;"ob.";""
3000000;"WIELKOPOLSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2021";29;"ob.";""
3000000;"WIELKOPOLSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"1999";;"ob.";""
3000000;"WIELKOPOLSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2000";;"ob.";""
3000000;"WIELKOPOLSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2001";;"ob.";""
3000000;"WIELKOPOLSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2002";;"ob.";""
3000000;"WIELKOPOLSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2009";;"ob.";""
3000000;"WIELKOPOLSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2013";37;"ob.";""
3000000;"WIELKOPOLSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2017";28;"ob.";""
3000000;"WIELKOPOLSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2021";23;"ob.";""
3000000;"WIELKOPOLSKIE";"stół do bilardu z wyposażeniem";"1999";102;"ob.";""
3000000;"WIELKOPOLSKIE";"stół do bilardu z wyposażeniem";"2000";107;"ob.";""
3000000;"WIELKOPOLSKIE";"stół do bilardu z wyposażeniem";"2001";120;"ob.";""
3000000;"WIELKOPOLSKIE";"stół do bilardu z wyposażeniem";"2002";116;"ob.";""
3000000;"WIELKOPOLSKIE";"stół do bilardu z wyposażeniem";"2009";94;"ob.";""
3000000;"WIELKOPOLSKIE";"stół do bilardu z wyposażeniem";"2013";108;"ob.";""
3000000;"WIELKOPOLSKIE";"stół do bilardu z wyposażeniem";"2017";99;"ob.";""
3000000;"WIELKOPOLSKIE";"stół do bilardu z wyposażeniem";"2021";87;"ob.";""
3000000;"WIELKOPOLSKIE";"stół do tenisa stołowego z wyposażeniem";"1999";246;"ob.";""
3000000;"WIELKOPOLSKIE";"stół do tenisa stołowego z wyposażeniem";"2000";219;"ob.";""
3000000;"WIELKOPOLSKIE";"stół do tenisa stołowego z wyposażeniem";"2001";248;"ob.";""
3000000;"WIELKOPOLSKIE";"stół do tenisa stołowego z wyposażeniem";"2002";225;"ob.";""
3000000;"WIELKOPOLSKIE";"stół do tenisa stołowego z wyposażeniem";"2009";132;"ob.";""
3000000;"WIELKOPOLSKIE";"stół do tenisa stołowego z wyposażeniem";"2013";140;"ob.";""
3000000;"WIELKOPOLSKIE";"stół do tenisa stołowego z wyposażeniem";"2017";108;"ob.";""
3000000;"WIELKOPOLSKIE";"stół do tenisa stołowego z wyposażeniem";"2021";106;"ob.";""
3000000;"WIELKOPOLSKIE";"kręgle";"1999";;"ob.";""
3000000;"WIELKOPOLSKIE";"kręgle";"2000";;"ob.";""
3000000;"WIELKOPOLSKIE";"kręgle";"2001";;"ob.";""
3000000;"WIELKOPOLSKIE";"kręgle";"2002";;"ob.";""
3000000;"WIELKOPOLSKIE";"kręgle";"2009";;"ob.";""
3000000;"WIELKOPOLSKIE";"kręgle";"2013";30;"ob.";""
3000000;"WIELKOPOLSKIE";"kręgle";"2017";25;"ob.";""
3000000;"WIELKOPOLSKIE";"kręgle";"2021";26;"ob.";""
3000000;"WIELKOPOLSKIE";"mini golf";"1999";4;"ob.";""
3000000;"WIELKOPOLSKIE";"mini golf";"2000";4;"ob.";""
3000000;"WIELKOPOLSKIE";"mini golf";"2001";13;"ob.";""
3000000;"WIELKOPOLSKIE";"mini golf";"2002";9;"ob.";""
3000000;"WIELKOPOLSKIE";"mini golf";"2009";11;"ob.";""
3000000;"WIELKOPOLSKIE";"mini golf";"2013";10;"ob.";""
3000000;"WIELKOPOLSKIE";"mini golf";"2017";10;"ob.";""
3000000;"WIELKOPOLSKIE";"mini golf";"2021";5;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia sprzętu pływającego";"1999";188;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia sprzętu pływającego";"2000";185;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia sprzętu pływającego";"2001";192;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia sprzętu pływającego";"2002";170;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia sprzętu pływającego";"2009";87;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia sprzętu pływającego";"2013";81;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia sprzętu pływającego";"2017";67;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia sprzętu pływającego";"2021";63;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"1999";;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2000";;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2001";;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2002";;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2009";;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2013";128;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2017";112;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2021";102;"ob.";""
3000000;"WIELKOPOLSKIE";"pokój zabaw dla dzieci";"1999";67;"ob.";""
3000000;"WIELKOPOLSKIE";"pokój zabaw dla dzieci";"2000";59;"ob.";""
3000000;"WIELKOPOLSKIE";"pokój zabaw dla dzieci";"2001";65;"ob.";""
3000000;"WIELKOPOLSKIE";"pokój zabaw dla dzieci";"2002";53;"ob.";""
3000000;"WIELKOPOLSKIE";"pokój zabaw dla dzieci";"2009";22;"ob.";""
3000000;"WIELKOPOLSKIE";"pokój zabaw dla dzieci";"2013";66;"ob.";""
3000000;"WIELKOPOLSKIE";"pokój zabaw dla dzieci";"2017";75;"ob.";""
3000000;"WIELKOPOLSKIE";"pokój zabaw dla dzieci";"2021";57;"ob.";""
3000000;"WIELKOPOLSKIE";"hipodrom/stadnina koni w obiekcie";"1999";;"ob.";""
3000000;"WIELKOPOLSKIE";"hipodrom/stadnina koni w obiekcie";"2000";;"ob.";""
3000000;"WIELKOPOLSKIE";"hipodrom/stadnina koni w obiekcie";"2001";;"ob.";""
3000000;"WIELKOPOLSKIE";"hipodrom/stadnina koni w obiekcie";"2002";;"ob.";""
3000000;"WIELKOPOLSKIE";"hipodrom/stadnina koni w obiekcie";"2009";;"ob.";""
3000000;"WIELKOPOLSKIE";"hipodrom/stadnina koni w obiekcie";"2013";30;"ob.";""
3000000;"WIELKOPOLSKIE";"hipodrom/stadnina koni w obiekcie";"2017";21;"ob.";""
3000000;"WIELKOPOLSKIE";"hipodrom/stadnina koni w obiekcie";"2021";16;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia rowerów";"1999";104;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia rowerów";"2000";109;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia rowerów";"2001";161;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia rowerów";"2002";145;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia rowerów";"2009";77;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia rowerów";"2013";;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia rowerów";"2017";;"ob.";""
3000000;"WIELKOPOLSKIE";"wypożyczalnia rowerów";"2021";;"ob.";""
3000000;"WIELKOPOLSKIE";"ścieżka zdrowia";"1999";79;"ob.";""
3000000;"WIELKOPOLSKIE";"ścieżka zdrowia";"2000";83;"ob.";""
3000000;"WIELKOPOLSKIE";"ścieżka zdrowia";"2001";112;"ob.";""
3000000;"WIELKOPOLSKIE";"ścieżka zdrowia";"2002";99;"ob.";""
3000000;"WIELKOPOLSKIE";"ścieżka zdrowia";"2009";;"ob.";""
3000000;"WIELKOPOLSKIE";"ścieżka zdrowia";"2013";;"ob.";""
3000000;"WIELKOPOLSKIE";"ścieżka zdrowia";"2017";;"ob.";""
3000000;"WIELKOPOLSKIE";"ścieżka zdrowia";"2021";;"ob.";""
3000000;"WIELKOPOLSKIE";"możliwość jazdy konnej";"1999";79;"ob.";""
3000000;"WIELKOPOLSKIE";"możliwość jazdy konnej";"2000";84;"ob.";""
3000000;"WIELKOPOLSKIE";"możliwość jazdy konnej";"2001";148;"ob.";""
3000000;"WIELKOPOLSKIE";"możliwość jazdy konnej";"2002";141;"ob.";""
3000000;"WIELKOPOLSKIE";"możliwość jazdy konnej";"2009";;"ob.";""
3000000;"WIELKOPOLSKIE";"możliwość jazdy konnej";"2013";;"ob.";""
3000000;"WIELKOPOLSKIE";"możliwość jazdy konnej";"2017";;"ob.";""
3000000;"WIELKOPOLSKIE";"możliwość jazdy konnej";"2021";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"boisko do siatkówki lub koszykówki";"1999";542;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"boisko do siatkówki lub koszykówki";"2000";511;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"boisko do siatkówki lub koszykówki";"2001";448;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"boisko do siatkówki lub koszykówki";"2002";458;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"boisko do siatkówki lub koszykówki";"2009";295;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"boisko do siatkówki lub koszykówki";"2013";314;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"boisko do siatkówki lub koszykówki";"2017";293;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"boisko do siatkówki lub koszykówki";"2021";228;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"boisko do piłki nożnej";"1999";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"boisko do piłki nożnej";"2000";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"boisko do piłki nożnej";"2001";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"boisko do piłki nożnej";"2002";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"boisko do piłki nożnej";"2009";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"boisko do piłki nożnej";"2013";113;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"boisko do piłki nożnej";"2017";133;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"boisko do piłki nożnej";"2021";108;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"kort tenisowy";"1999";122;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"kort tenisowy";"2000";123;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"kort tenisowy";"2001";109;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"kort tenisowy";"2002";105;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"kort tenisowy";"2009";92;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"kort tenisowy";"2013";83;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"kort tenisowy";"2017";93;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"kort tenisowy";"2021";61;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"basen kryty";"1999";25;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"basen kryty";"2000";31;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"basen kryty";"2001";24;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"basen kryty";"2002";34;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"basen kryty";"2009";72;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"basen kryty";"2013";104;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"basen kryty";"2017";135;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"basen kryty";"2021";131;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"basen otwarty";"1999";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"basen otwarty";"2000";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"basen otwarty";"2001";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"basen otwarty";"2002";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"basen otwarty";"2009";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"basen otwarty";"2013";49;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"basen otwarty";"2017";63;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"basen otwarty";"2021";56;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"siłownia";"1999";131;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"siłownia";"2000";143;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"siłownia";"2001";134;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"siłownia";"2002";143;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"siłownia";"2009";138;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"siłownia";"2013";146;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"siłownia";"2017";191;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"siłownia";"2021";160;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"sauna";"1999";125;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"sauna";"2000";120;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"sauna";"2001";122;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"sauna";"2002";127;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"sauna";"2009";152;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"sauna";"2013";188;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"sauna";"2017";218;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"sauna";"2021";193;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"solarium";"1999";90;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"solarium";"2000";98;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"solarium";"2001";86;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"solarium";"2002";98;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"solarium";"2009";83;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"solarium";"2013";63;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"solarium";"2017";41;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"solarium";"2021";22;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zabiegi SPA";"1999";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zabiegi SPA";"2000";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zabiegi SPA";"2001";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zabiegi SPA";"2002";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zabiegi SPA";"2009";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zabiegi SPA";"2013";137;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zabiegi SPA";"2017";151;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zabiegi SPA";"2021";126;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"1999";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2000";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2001";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2002";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2009";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2013";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2017";224;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2021";177;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"1999";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2000";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2001";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2002";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2009";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2013";141;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2017";149;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2021";105;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"stół do bilardu z wyposażeniem";"1999";254;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"stół do bilardu z wyposażeniem";"2000";240;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"stół do bilardu z wyposażeniem";"2001";231;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"stół do bilardu z wyposażeniem";"2002";234;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"stół do bilardu z wyposażeniem";"2009";188;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"stół do bilardu z wyposażeniem";"2013";201;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"stół do bilardu z wyposażeniem";"2017";234;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"stół do bilardu z wyposażeniem";"2021";163;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"stół do tenisa stołowego z wyposażeniem";"1999";603;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2000";556;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2001";514;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2002";519;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2009";319;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2013";317;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2017";334;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2021";252;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"kręgle";"1999";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"kręgle";"2000";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"kręgle";"2001";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"kręgle";"2002";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"kręgle";"2009";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"kręgle";"2013";22;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"kręgle";"2017";23;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"kręgle";"2021";20;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"mini golf";"1999";7;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"mini golf";"2000";10;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"mini golf";"2001";10;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"mini golf";"2002";12;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"mini golf";"2009";10;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"mini golf";"2013";14;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"mini golf";"2017";16;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"mini golf";"2021";9;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"wypożyczalnia sprzętu pływającego";"1999";145;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"wypożyczalnia sprzętu pływającego";"2000";117;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"wypożyczalnia sprzętu pływającego";"2001";98;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"wypożyczalnia sprzętu pływającego";"2002";103;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"wypożyczalnia sprzętu pływającego";"2009";60;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"wypożyczalnia sprzętu pływającego";"2013";64;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"wypożyczalnia sprzętu pływającego";"2017";69;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"wypożyczalnia sprzętu pływającego";"2021";46;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"1999";;"ob.";""
3200000;"ZACHODNIOPOMORSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2000";;"ob.";""
