"Kod";"Nazwa";"Wyszczególnienie";"Kategorie";"Rok";"Wartosc";"Jednostka miary";"Atrybut"
2400000;"ŚLĄSKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2005";45.29;"%";""
2400000;"ŚLĄSKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2006";48.64;"%";""
2400000;"ŚLĄSKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2007";49.40;"%";""
2400000;"ŚLĄSKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2008";32.95;"%";""
2400000;"ŚLĄSKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2009";31.38;"%";""
2400000;"ŚLĄSKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2010";25.80;"%";""
2400000;"ŚLĄSKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2011";30.3;"%";""
2400000;"ŚLĄSKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2012";31.5;"%";""
2400000;"ŚLĄSKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2013";29.9;"%";""
2400000;"ŚLĄSKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2014";32.1;"%";""
2400000;"ŚLĄSKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2015";30.5;"%";""
2400000;"ŚLĄSKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2016";36.5;"%";""
2400000;"ŚLĄSKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2017";34.6;"%";""
2400000;"ŚLĄSKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2018";47.9;"%";""
2400000;"ŚLĄSKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2019";43.3;"%";""
2400000;"ŚLĄSKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2020";22.1;"%";""
2400000;"ŚLĄSKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2021";35.0;"%";""
2400000;"ŚLĄSKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2022";46.1;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2002";27.70;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2003";26.70;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2004";29.25;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2005";27.92;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2006";29.46;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2007";31.64;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2008";29.16;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2009";27.86;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2010";28.34;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2011";29.6;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2012";29.3;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2013";27.7;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2014";26.9;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2015";27.2;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2016";29.1;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2017";31.0;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2018";33.5;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2019";34.7;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2020";22.6;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2021";29.7;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2022";35.7;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2002";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2003";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2004";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2005";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2006";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2007";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2008";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2009";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2010";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2011";41.2;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2012";49.8;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2013";60.6;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2014";69.1;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2015";62.1;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2016";58.4;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2017";58.1;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2018";50.7;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2019";0.0;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2020";0.0;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2021";0.0;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2022";0.0;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2002";18.30;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2003";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2004";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2005";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2006";42.09;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2007";28.69;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2008";27.92;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2009";22.57;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2010";36.36;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2011";41.1;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2012";36.5;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2013";29.2;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2014";30.0;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2015";31.2;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2016";36.7;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2017";39.9;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2018";43.7;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2019";44.0;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2020";25.6;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2021";37.0;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2022";43.1;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2002";26.80;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2003";30.10;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2004";33.99;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2005";26.49;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2006";31.08;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2007";35.60;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2008";33.54;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2009";30.84;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2010";28.50;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2011";28.6;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2012";29.6;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2013";30.9;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2014";30.1;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2015";29.4;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2016";29.6;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2017";31.6;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2018";33.6;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2019";33.2;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2020";20.4;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2021";26.2;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2022";33.1;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2002";26.50;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2003";25.00;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2004";27.17;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2005";35.97;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2006";31.22;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2007";31.84;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2008";26.40;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2009";27.37;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2010";27.76;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2011";27.8;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2012";25.2;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2013";21.5;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2014";18.9;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2015";17.4;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2016";19.5;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2017";20.7;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2018";22.4;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2019";25.1;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2020";16.0;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2021";21.1;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2022";23.8;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2002";32.30;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2003";25.20;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2004";26.11;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2005";23.02;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2006";24.68;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2007";25.00;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2008";25.92;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2009";26.49;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2010";27.72;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2011";28.8;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2012";31.3;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2013";28.6;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2014";27.8;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2015";32.6;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2016";25.9;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2017";21.9;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2018";20.9;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2019";38.9;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2020";45.6;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2021";47.2;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2022";57.7;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2002";30.70;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2003";10.90;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2004";12.28;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2005";16.39;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2006";20.47;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2007";20.83;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2008";13.41;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2009";10.57;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2010";13.04;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2011";12.9;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2012";20.7;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2013";15.9;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2014";13.3;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2015";28.9;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2016";23.5;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2017";26.2;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2018";28.9;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2019";0.0;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2020";0.0;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2021";0.0;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2022";0.0;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2002";27.00;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2003";28.60;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2004";31.61;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2005";29.33;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2006";30.19;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2007";35.26;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2008";34.34;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2009";32.64;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2010";34.05;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2011";35.0;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2012";35.4;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2013";33.8;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2014";32.8;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2015";34.1;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2016";36.5;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2017";38.4;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2018";41.7;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2019";43.8;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2020";27.3;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2021";35.1;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"ogółem";"2022";43.2;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2002";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2003";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2004";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2005";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2006";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2007";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2008";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2009";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2010";0.00;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2011";52.4;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2012";67.6;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2013";72.2;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2014";78.6;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2015";72.0;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2016";67.8;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2017";60.9;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2018";59.9;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2019";0.0;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2020";0.0;"%";"x"
2600000;"ŚWIĘTOKRZYSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2021";0.0;"%";"x"
